type,space,price,area_price,address,metro,subtitle,date,source
2-к. квартира,59,12 500 000₽,,"Вербная ул., 12к1","Удельная ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_595_m_912_et._7889118091?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,35,8 600 000₽,,"Морская наб., 9","Приморская ,16–20 мин.",,2 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_356_m_812_et._7800160518?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,37 м²,8 500 000₽,,"Ленинский пр-т, 114","Юго-Западная ,11–15 мин.",,29 ноября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_37_m_1313_et._4559583272?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,37,8 000 000₽,,"пр-т Тореза, 38","Площадь Мужества ,11–15 мин.",,10 февраля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_375_m_311_et._4524885743?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,23,6 490 000₽,,"Кронверкский пр-т, 51","Горьковская ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_238_m_23_et._7889116750?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,46,7 500 000₽,,"пр-т Народного Ополчения, 177","Проспект Ветеранов ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_464_m_35_et._7893316009?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,44 м²,9 400 000₽,,"Белградская ул., 32","Проспект Славы ,21–30 мин.",,1 марта 2020,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44_m_39_et._1877112426?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,24,7 400 000₽,,"Арцеуловская аллея, 19",,,9 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_244_m_2224_et._7920585882?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,45 м²,8 500 000₽,,"Тихорецкий пр-т, 29","Политехническая ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_45_m_1616_et._7893561858?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,80 м²,11 500 000₽,,"наб. Обводного канала, 55Г","Обводный канал ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_80_m_24_et._7889775305?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,40,9 990 000₽,,"Байконурская ул., 24","Комендантский проспект ,16–20 мин.",,17 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_403_m_317_et._7421051619?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,31,5 380 000₽,,"Народная ул., 40","Ломоносовская ,21–30 мин.",,11 января 2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_318_m_55_et._3850461692?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,69,17 900 000₽,,"Малая Балканская ул., 26","Купчино ,6–10 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_692_m_216_et._7928833164?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,24,6 400 000₽,,"Арцеуловская аллея, 23к1",,,14 января 2024,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_248_m_1920_et._3717163089?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,50,8 600 000₽,,"ул. Олеко Дундича, 24","Дунайская ,11–15 мин.",,21 января 14:32,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_502_m_19_et._7844703057?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,41,9 699 999₽,,"Гаванская ул., 51","Приморская ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_414_m_15_et._7898929579?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
4-к. квартира,73,11 800 000₽,,"ул. Коммуны, 42к1","Ладожская ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_735_m_59_et._7939057875?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,24,6 500 000₽,,"Плесецкая ул., 20к1","Комендантский проспект ,от 31 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_242_m_2225_et._7991001773?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,35 м²,7 100 000₽,,"пос. Парголово, ул. Фёдора Абрамова, 21к3","Парнас ,16–20 мин.",,26 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_922_et._7232692164?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,34,11 200 000₽,,"пр-т Энергетиков, 9к6","Ладожская ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_343_m_722_et._7938769825?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,44,7 200 000₽,,"Будапештская ул., 100","Дунайская ,6–10 мин.",,17 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_443_m_79_et._7881556706?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,47,13 450 000₽,,"Большеохтинский пр-т, 8","Новочеркасская ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_478_m_412_et._7899856592?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,53,13 300 000₽,,"ул. Лидии Зверевой, 9к1","Комендантский проспект ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_534_m_2225_et._7955783476?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,48,9 300 000₽,,"Турбинная ул., 27","Нарвская ,11–15 мин.",,18 января 17:16,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_488_m_22_et._7926214217?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,42,11 600 000₽,,"ул. Дыбенко, 4к1","Улица Дыбенко ,21–30 мин.",,28 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_421_m_1925_et._7728920761?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,33,7 500 000₽,,"пр-т Наставников, 34","Ладожская ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_332_m_1323_et._7848195231?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,33 м²,7 800 000₽,,"Кондратьевский пр-т, 53","Выборгская ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_33_m_510_et._7908805410?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,32,7 800 000₽,,"ул. Олеко Дундича, 29","Дунайская ,11–15 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_323_m_79_et._7941599903?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,57,13 900 000₽,,"пр-т Художников, 15к1","Озерки ,16–20 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_577_m_79_et._7946100533?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,34,5 700 000₽,,,,,3 дня назад,https://www.avito.ru/sankt-peterburg_pushkin/kvartiry/1-k._kvartira_346_m_49_et._7946951646?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,26,6 999 999₽,,"пр-т Просвещения, 87к1","Гражданский проспект ,до 5 мин.",,7 июня 2023,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_261_m_613_et._3141827785?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
3-к. квартира,60,9 200 000₽,,"Придорожная аллея, 21","Проспект Просвещения ,21–30 мин.",,31 мая 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_602_m_89_et._7396222208?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,30 м²,5 750 000₽,,"пос. Новогорелово, б-р Десантника Вадима Чугунова, 8к3",,,20 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_30_m_316_et._7762671395?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,32 м²,6 850 000₽,,"ул. Сантьяго-де-Куба, 2к1","Озерки ,21–30 мин.",,20 августа 2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_612_et._4195135789?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
3-к. квартира,67,11 950 000₽,,"ул. Савушкина, 53","Старая деревня ,11–15 мин.",,15 октября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_674_m_23_et._4181539252?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
3-к. квартира,67,11 950 000₽,,"ул. Савушкина, 53","Старая деревня ,11–15 мин.",,15 октября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_674_m_23_et._4181539252?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,44 м²,13 500 000₽,,"Московское ш., 6","Московская ,11–15 мин.",,6 сентября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44_m_611_et._4255659281?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,60 м²,17 200 000₽,,"Бухарестская ул., 110к1","Проспект Славы ,6–10 мин.",,23 мая 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60_m_325_et._7394055406?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
3-к. квартира,68,13 249 000₽,,"пр-т Просвещения, 5к1","Проспект Просвещения ,11–15 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_687_m_49_et._7898674071?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,45,6 650 000₽,,"2-й Рабфаковский пер., 5к6","Обухово ,11–15 мин.",,19 января 02:16,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_454_m_45_et._7837219221?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,53,14 700 000₽,,"ул. Оптиков, 45к1","Беговая ,16–20 мин.",,19 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_536_m_319_et._7679718232?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,37,11 000 000₽,,"Лермонтовский пр-т, 50","Балтийская ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_377_m_25_et._7848710221?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
Квартира-студия,40,12 450 000₽,,"Каменноостровский пр-т, 19/13","Горьковская ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_403_m_25_et._7968664084?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,50 м²,14 000 000₽,,"Лесной пр-т, 77","Лесная ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50_m_34_et._7891990102?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,44,9 290 000₽,,"ул. Стасовой, 1","Ладожская ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_448_m_216_et._7932624297?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,32,6 300 000₽,,"пос. Шушары, Старорусский пр-т, 13к1","Купчино ,от 31 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_324_m_1012_et._7902490949?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
3-к. квартира,58 м²,10 200 000₽,,"Ланское ш., 43","Чёрная речка ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_58_m_56_et._7938554266?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,36 м²,5 500 000₽,,"ул. Пионерстроя, 20/157",,,22 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_36_m_912_et._7505153873?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,55 м²,13 500 000₽,,"Богатырский пр-т, 56к3","Беговая ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55_m_515_et._7968031378?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,41,7 300 000₽,,"Кузнецовская ул., 8","Электросила ,16–20 мин.",,27 января 00:32,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_416_m_45_et._7878477612?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,32,10 100 000₽,,"Арцеуловская аллея, 19",,,17 ноября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_327_m_2424_et._4528304117?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,56 м²,12 200 000₽,,"ш. Революции, 25","Ладожская ,от 31 мин.",,23 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_56_m_1114_et._7541053329?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,49,8 190 000₽,,"Искровский пр-т, 9Б","Проспект Большевиков ,11–15 мин.",,29 января 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_491_m_39_et._4501902040?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
Апартаменты-студия,23 м²,5 599 000₽,,"ул. Ленина, 28","Чкаловская ,6–10 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_23_m_15_et._7973262982?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,31 м²,7 150 000₽,,"ул. Маршала Тухачевского, 37",,,5 октября 2022,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_29_et._2588716640?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
3-к. квартира,66,15 099 000₽,,"Поэтический б-р, 8","Проспект Просвещения ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_665_m_416_et._7901244021?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,76 м²,31 800 000₽,,"Чкаловский пр-т, 28","Чкаловская ,до 5 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_76_m_25_et._7898232837?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
3-к. квартира,85,15 500 000₽,,"Хасанская ул., 22к2","Проспект Большевиков ,от 31 мин.",,24 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_856_m_48_et._7634346136?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,42,7 000 000₽,,"пр-т Маршала Блюхера, 29","Выборгская ,от 31 мин.",,3 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_425_m_15_et._7936315438?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,84,12 500 000₽,,,,,7 дней назад,https://www.avito.ru/sankt-peterburg_krasnoye_selo/kvartiry/2-k._kvartira_845_m_33_et._7969371996?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
2-к. квартира,50,17 490 000₽,,"Варшавская ул., 120к1","Московская ,6–10 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_501_m_57_et._7914731005?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,39,10 200 000₽,,"Екатерининский пр-т, 2",,,30 марта 2022,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_393_m_2224_et._2376442989?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
1-к. квартира,37 м²,7 750 000₽,,"ул. Маршала Казакова, 82к1",,,30 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_37_m_1625_et._7286749328?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJCZ2hjMUVjbEJDVVA1OWJkIjt9AtY_2T8AAAA
