type,space,price,area_price,address,metro,subtitle,date,source
Квартира-студия,21,7 100 000₽,,"Социалистическая ул., 9","Звенигородская ,6–10 мин.",,30 мая 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_215_m_35_et._7411663947?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,30,6 500 000₽,,"Пискарёвский пр-т, 20",,,12 января 16:02,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_305_m_49_et._7923403272?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,34 м²,8 550 000₽,,"ул. Композиторов, 5","Проспект Просвещения ,11–15 мин.",,11 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_34_m_614_et._7970256430?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
3-к. квартира,83,29 500 000₽,,"Кемская ул., 8/3","Крестовский остров ,до 5 мин.",,15 февраля 2023,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_836_m_44_et._2749833230?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,35 м²,7 200 000₽,,"пр-т Ветеранов, 169к2",,,10 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_312_et._7614699189?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,36,7 500 000₽,,"территория Усть-Славянка, Советский пр-т, 36к2","Рыбацкое ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_366_m_1225_et._7946800407?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
3-к. квартира,71,9 400 000₽,,"Климов пер., 7","Балтийская ,16–20 мин.",,12 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_712_m_14_et._7412924703?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
3-к. квартира,85 м²,28 850 000₽,,"Таврическая ул., 19","Чернышевская ,11–15 мин.",,3 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_85_m_56_et._7870633183?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,35 м²,9 000 000₽,,"Стародеревенская ул., 30","Комендантский проспект ,11–15 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_510_et._7848123083?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,23,5 880 000₽,,"Дачный пр-т, 29к4","Проспект Ветеранов ,6–10 мин.",,22 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_231_m_69_et._7770188867?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,31 м²,7 099 000₽,,"пр-т Науки, 39","Академическая ,11–15 мин.",,21 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_45_et._7821217555?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
3-к. квартира,60,12 200 000₽,,"Белорусская ул., 28","Проспект Большевиков ,от 31 мин.",,10 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_609_m_512_et._7528429827?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,43,15 990 000₽,,"Киевская ул., 3","Фрунзенская ,6–10 мин.",,2 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_435_m_319_et._7433107242?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,29,6 290 000₽,,"ул. Дыбенко, 11к1","Улица Дыбенко ,16–20 мин.",,21 января 18:56,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_292_m_79_et._7907508108?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,44,20 600 000₽,,"Белоостровская ул., 10к1","Лесная ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_446_m_1014_et._7918071704?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,32,11 200 000₽,,"пр-т Крузенштерна, 4","Приморская ,от 31 мин.",,13 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_328_m_215_et._7660866635?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,62,14 200 000₽,,"ул. Генерала Кравченко, 7к3",,,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_626_m_58_et._8013095249?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,65,17 480 000₽,,"Новоколомяжский пр-т, 4к1","Удельная ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_658_m_616_et._7901722777?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,48,9 200 000₽,,"пр-т Народного Ополчения, 177","Проспект Ветеранов ,от 31 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_489_m_15_et._7936064729?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
Квартира-студия,23 м²,5 700 000₽,,"Литейный пр-т, 31","Чернышевская ,11–15 мин.",,14 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_23_m_55_et._7499845367?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
Квартира-студия,35,9 800 000₽,,"Пулковское ш., 13к2","Московская ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_359_m_612_et._7908399142?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,46 м²,8 299 000₽,,"ул. Шелгунова, 33","Пролетарская ,16–20 мин.",,23 января 14:10,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46_m_25_et._7816192239?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,52 м²,12 300 000₽,,"ул. Лидии Зверевой, 3к1","Комендантский проспект ,от 31 мин.",,22 апреля 2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52_m_425_et._4354069536?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,48 м²,13 000 000₽,,"Школьная ул., 46","Старая деревня ,11–15 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_48_m_13_et._7968644345?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,29,8 350 000₽,,"ул. Шевченко, 17","Горный институт ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_291_m_89_et._7879181418?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
Квартира-студия,28,6 946 835₽,,"ул. Ивана Фомина, 8","Проспект Просвещения ,11–15 мин.",,3 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_287_m_29_et._7734472897?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
3-к. квартира,52,10 900 000₽,,"Белградская ул., 34к4","Проспект Славы ,16–20 мин.",,12 января 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_527_m_25_et._3850117064?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,38,10 850 000₽,,"Северный пр-т, 10к2","Озерки ,11–15 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_382_m_216_et._7900711442?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
3-к. апартаменты,53,10 500 000₽,,"ул. Крыленко, 14с2","Улица Дыбенко ,21–30 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._apartamenty_531_m_1215_et._8012968650?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
3-к. квартира,51,9 299 999₽,,,"Проспект Просвещения ,21–30 мин.",,14 февраля 2023,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_515_m_815_et._2810878298?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
Апартаменты-студия,25,5 500 000₽,,"пр-т Энергетиков, 8к2","Ладожская ,11–15 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_258_m_1223_et._7928856780?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
Квартира-студия,27,7 950 000₽,,"Дунайский пр-т, 7к7","Звёздная ,16–20 мин.",,23 января 13:42,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_271_m_719_et._7847729538?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,30,6 200 000₽,,"Замшина ул., 35","Площадь Мужества ,от 31 мин.",,20 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_305_m_35_et._7812095700?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,37,5 950 000₽,,,,,1 неделю назад,https://www.avito.ru/sankt-peterburg_peterhof/kvartiry/1-k._kvartira_377_m_26_et._7919680957?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,41,11 900 000₽,,,"Приморская ,от 31 мин.",,,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_412_m_1222_et._7890762941?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,32,8 199 900₽,,"Плесецкая ул., 10","Комендантский проспект ,от 31 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_325_m_1118_et._7970429162?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
Квартира-студия,28,10 800 000₽,,"пр-т Крузенштерна, 13","Приморская ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_281_m_36_et._7852250353?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,32 м²,9 950 000₽,,"Комендантский пр-т, 60к3","Комендантский проспект ,от 31 мин.",,18 января 16:50,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_619_et._7937106484?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,44,9 000 000₽,,"ул. Степана Разина, 8/50","Нарвская ,16–20 мин.",,13 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445_m_33_et._7797415134?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
1-к. квартира,44,9 650 000₽,,"пр-т Ветеранов, 171к2",,,19 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_441_m_1112_et._7235151607?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,41,11 500 000₽,,"Московский пр-т, 220","Московская ,до 5 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_414_m_59_et._7928180380?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,41,6 700 000₽,,"ул. Федосеенко, 35","Выборгская ,от 31 мин.",,21 января 11:05,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_419_m_15_et._7882833725?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,46,8 950 000₽,,"Северный пр-т, 91к5","Академическая ,21–30 мин.",,11 января 17:47,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_461_m_15_et._7905244126?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
3-к. квартира,65 м²,10 900 000₽,,"Искровский пр-т, 1/13Ж","Проспект Большевиков ,6–10 мин.",,27 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_65_m_79_et._7687932047?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
2-к. квартира,52,16 500 000₽,,"Парашютная ул., 77к1","Комендантский проспект ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_527_m_1212_et._7889630511?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
Апартаменты-студия,24,5 300 000₽,,"дорога на Турухтанные Острова, 5к1","Автово ,6–10 мин.",,19 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_245_m_1112_et._7836765463?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoUkdOeloxaUpqSzJZSjRTIjt9YvLx0j8AAAA
3-к. квартира,65 м²,10 900 000₽,,"Искровский пр-т, 1/13Ж","Проспект Большевиков ,6–10 мин.",,27 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_65_m_79_et._7687932047?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
1-к. квартира,37,5 950 000₽,,,,,1 неделю назад,https://www.avito.ru/sankt-peterburg_peterhof/kvartiry/1-k._kvartira_377_m_26_et._7919680957?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
1-к. квартира,41,11 900 000₽,,,"Приморская ,от 31 мин.",,,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_412_m_1222_et._7890762941?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
2-к. квартира,46 м²,8 299 000₽,,"ул. Шелгунова, 33","Пролетарская ,16–20 мин.",,23 января 14:10,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46_m_25_et._7816192239?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
2-к. квартира,41,11 500 000₽,,"Московский пр-т, 220","Московская ,до 5 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_414_m_59_et._7928180380?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
Квартира-студия,28,10 800 000₽,,"пр-т Крузенштерна, 13","Приморская ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_281_m_36_et._7852250353?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
1-к. квартира,32 м²,9 950 000₽,,"Комендантский пр-т, 60к3","Комендантский проспект ,от 31 мин.",,18 января 16:50,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_619_et._7937106484?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
2-к. квартира,44,9 000 000₽,,"ул. Степана Разина, 8/50","Нарвская ,16–20 мин.",,13 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445_m_33_et._7797415134?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
1-к. квартира,44,9 650 000₽,,"пр-т Ветеранов, 171к2",,,19 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_441_m_1112_et._7235151607?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
4-к. квартира,69 м²,10 500 000₽,,"ул. Ушинского, 23к1","Гражданский проспект ,до 5 мин.",,2 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_69_m_35_et._7618400662?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
2-к. квартира,46,8 950 000₽,,"Северный пр-т, 91к5","Академическая ,21–30 мин.",,11 января 17:47,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_461_m_15_et._7905244126?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
2-к. квартира,52,16 500 000₽,,"Парашютная ул., 77к1","Комендантский проспект ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_527_m_1212_et._7889630511?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
Апартаменты-студия,24,5 300 000₽,,"дорога на Турухтанные Острова, 5к1","Автово ,6–10 мин.",,19 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_245_m_1112_et._7836765463?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
1-к. квартира,30 м²,6 500 000₽,,"пр-т Энергетиков, 42","Ладожская ,от 31 мин.",,17 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_30_m_99_et._7644124401?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
Квартира-студия,17 м²,5 000 000₽,,"ул. Ефимова, 5","Спасская ,до 5 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_17_m_45_et._7919538060?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
2-к. квартира,41,11 800 000₽,,"ул. Орджоникидзе, 27","Московская ,11–15 мин.",,19 января 16:40,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_415_m_35_et._7828378979?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
3-к. квартира,58,9 590 000₽,,"ул. Димитрова, 22к1","Проспект Славы ,6–10 мин.",,5 ноября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_589_m_69_et._3505028076?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTeEVIY2h3aGZkbUlVVGVSIjt9IXnmqj8AAAA
